"","age","age_old","age_young","co2","type","co2_low","co2_high","co2_range","distribution","proxy_type","reference","xi_co2","omega_co2","alpha_co2"
"895",94.1,NA,NA,508,"mean",355,838,1,"skew_normal","stomata","Barclay et al., 2010",821.533224891519,332.55241054783,-1.58532914815646
"896",94,NA,NA,485,"mean",340,801,1,"skew_normal","stomata","Barclay et al., 2010",786.254195782626,318.069001214917,-1.59849608152694
"897",94,NA,NA,425,"mean",297,701,1,"skew_normal","stomata","Barclay et al., 2010",687.20307242807,278.143741490473,-1.58496793795304
"898",94,NA,NA,466,"mean",326,769,1,"skew_normal","stomata","Barclay et al., 2010",754.207616247523,305.22416087178,-1.58969731785054
"899",94,NA,NA,370,"mean",259,610,1,"skew_normal","stomata","Barclay et al., 2010",598.209375579299,241.788733045653,-1.58844911477906
"900",93.9,NA,NA,431,"mean",302,711,1,"skew_normal","stomata","Barclay et al., 2010",697.583171687555,281.962649018274,-1.59336842145372
"901",93.9,NA,NA,436,"mean",305,720,1,"skew_normal","stomata","Barclay et al., 2010",706.285077919464,286.029767614106,-1.59184196212447
"902",203.7,206,201.3,2200,"mean",1650,2750,1,"skew_normal","stomata","Bonis et al., 2010",2203.69260919519,553.077484841295,-0.00836795408513022
"903",201.1,201.3,200.8,1320,"mean",880,1760,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",1321.55276608115,442.454844659314,-0.00439845680370431
"904",201.1,201.3,200.8,1140,"mean",760,1520,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",1141.50657805573,382.120708966718,-0.0049414572220701
"905",201.1,201.3,200.8,2792,"mean",1861,3722,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",2697.97699196978,940.35020603664,0.125629790792246
"906",201.3,201.8,200.8,2152,"mean",1435,2869,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",2153.76875810667,720.998012748009,-0.00307465089706489
"907",201.6,201.8,201.3,1445,"mean",964,1927,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",1505.80130134026,487.926797658352,-0.156787218597461
"908",201.6,201.8,201.3,1092,"mean",728,1456,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",1093.98600166771,366.033957807679,-0.00680026603499641
"909",201.6,201.8,201.3,1195,"mean",797,1593,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",1196.15973611775,400.219735271092,-0.00363180823579432
"910",201.6,201.8,201.3,1236,"mean",824,1648,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",1234.02471116087,414.300786963509,0.00597559187097056
"911",201.6,201.8,201.3,1113,"mean",742,1484,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",1113.9832201572,373.068879749656,-0.00330311374930019
"912",201.1,201.3,200.8,1469,"mean",979,1958,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",1407.53327597566,495.992044529985,0.15591905312627
"913",201.3,201.8,200.8,1604,"mean",1069,2139,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",1608.6071252773,538.001242757042,-0.01073312467118
"914",201.6,201.8,201.3,1761,"mean",1174,2348,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",1762.64611023465,590.273647895611,-0.00349516371126887
"915",201.6,201.8,201.3,1600,"mean",1067,2133,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",1602.27682966463,535.975244575528,-0.00532415781430083
"916",201.6,201.8,201.3,1459,"mean",973,1946,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",1520.21761844152,492.967603550916,-0.156242365312431
"917",201.6,201.8,201.3,881,"mean",587,1174,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",837.131778401722,298.308301657513,0.185312788089318
"918",201.6,201.8,201.3,1206,"mean",804,1608,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",1209.35970516733,404.254293642914,-0.01041656640474
"919",201.6,201.8,201.3,1122,"mean",748,1497,1,"skew_normal","stomata","Steinthorsdottir et al., 2011",1173.50860855631,380.028993726889,-0.170658056553181
"920",3.1,3.6,2.6,357,"median",333,376,1,"skew_normal; reported distribution is normal","stomata","Stults et al., 2011",341.226819907241,25.4206012288295,0.865411876823716
"921",8.5,11.6,5.3,360,"mean",252,594,1,"skew_normal; reported distribution is normal","stomata","Stults et al., 2011",582.656729298605,235.688164559433,-1.59109545512055
"922",47.4,48,46.8,943,"mean",853,1033,1,"skew_normal","stomata","Grein et al., 2011",943.267427210593,90.5019653565742,-0.0037034793612646
"923",85,86.3,83.6,660,"mean",542,1896,1,"skew_normal","stomata","Wan et al., 2011",2078.36485569884,1093.44242623848,-4.08105071081729
"924",85,86.3,83.6,531,"mean",473,733,1,"skew_normal","stomata","Wan et al., 2011",744.613151924066,193.322341877389,-2.21887844503827
"925",85,86.3,83.6,565,"mean",512,795,1,"skew_normal","stomata","Wan et al., 2011",815.0459543243,215.682482580899,-2.5371075826203
"926",35.9,37.8,33.9,450,"mean",259,640,1,"skew_normal","stomata","Roth-Nebelsick et al., 2012",416.973906572338,194.307210363315,0.214579245445895
"927",30.8,32,29.5,671,"mean",503,839,1,"skew_normal","stomata","Erdei et al., 2012",670.148883308895,168.938407185804,0.00631432881712619
"928",27,27.1,26.3,395,"mean",273,516,1,"skew_normal","stomata","Grein et al., 2013 (updates Roth-Nebelsick et al., 2004, 2012)",370.384183332355,124.538802157849,0.250180360238905
"929",25,25.25,23,453,"mean",287,619,1,"skew_normal","stomata","Grein et al., 2013 (updates Roth-Nebelsick et al., 2004)",453.526194337491,166.925947492504,-0.00395080080213821
"930",24,25.25,23,434,"mean",257,611,1,"skew_normal","stomata","Grein et al., 2013 (updates Roth-Nebelsick et al., 2004, 2012)",434.469895646676,177.987041770454,-0.00330883293627427
"931",17.4,17.6,17.2,402,"mean",238,566,1,"skew_normal","stomata","Grein et al., 2013 (updates Roth-Nebelsick et al., 2004)",402.546605085676,164.914878231226,-0.00415409834257764
"932",33,33.9,32,383,"mean",240,527,1,"skew_normal","stomata","Roth-Nebelsick et al., 2014",410.438362907634,146.796823724937,-0.23633509172759
"933",409.2,410.8,407.6,1548,"median",1092,2540,1,"skew_normal","stomata","Franks et al., 2014",2493.16196197958,998.697208078918,-1.59623412467208
"934",317.5,318,317,332,"median",239,471,1,"skew_normal","stomata","Franks et al., 2014",441.453421041206,145.669225889651,-1.11159475579338
"935",311.1,323.2,298.9,340,"median",237,488,1,"skew_normal","stomata","Franks et al., 2014",452.738934050971,155.61341961593,-1.05727271155062
"936",316.5,318,315,388,"median",272,567,1,"skew_normal","stomata","Franks et al., 2014",532.388856995308,187.044298142088,-1.15469208146026
"937",277.2,282,272.3,498,"median",364,707,1,"skew_normal","stomata","Franks et al., 2014",667.872689094202,218.171431876585,-1.16898271799573
"938",219.2,237,201.3,889,"median",685,1203,1,"skew_normal","stomata","Franks et al., 2014",1141.82397040751,328.188705483588,-1.15131202546966
"939",226.5,237,216,615,"median",441,877,1,"skew_normal","stomata","Franks et al., 2014",822.508475375647,274.390170295699,-1.12167184106098
"940",131.6,133.9,129.3,513,"median",370,736,1,"skew_normal","stomata","Franks et al., 2014",694.230525402888,232.789505308459,-1.16875977877395
"941",106.8,113,100.5,828,"median",651,1070,1,"skew_normal","stomata","Franks et al., 2014",1003.61333972431,255.361298999325,-0.986391064540551
"942",106.8,113,100.5,662,"median",523,861,1,"skew_normal","stomata","Franks et al., 2014",813.089941537272,209.297047101181,-1.05216095799427
"943",106.8,113,100.5,734,"median",580,948,1,"skew_normal","stomata","Franks et al., 2014",891.923151240414,225.570138260195,-1.00988548570581
"944",48,52,44,636,"median",576,708,1,"skew_normal","stomata","Franks et al., 2014",679.400667166024,76.3004120093088,-0.778661906368686
"945",40.9,47.8,33.9,356,"median",261,486,1,"skew_normal","stomata","Franks et al., 2014",450.424985423223,137.169884319464,-0.98765865601497
"946",24.9,33.9,16,389,"median",283,549,1,"skew_normal","stomata","Franks et al., 2014",515.961913519901,167.529766262986,-1.12498621263914
"947",12.8,23,2.6,434,"median",340,560,1,"skew_normal","stomata","Franks et al., 2014",523.455790924053,133.116255224111,-0.957217963859606
"948",42.9,47.9,37.8,424,"median",385,467,1,"skew_normal","stomata","Maxbauer et al., 2014",444.751902552496,45.3280568984128,-0.606443224431292
"949",186.8,190.8,182.7,809,"mean",540,1079,1,"skew_normal","stomata","Steinthorsdottir and Vajda, 2015",850.473920795302,274.085330456555,-0.190743431297834
"950",13.8,16,11.6,334,"mean",234,551,1,"skew_normal","stomata","Wang et al, 2015",540.585031737795,218.527272898363,-1.59305043464942
"951",9.5,10,9,351,"mean",246,579,1,"skew_normal","stomata","Wang et al, 2015",568.103879116878,229.58749137121,-1.59388742404411
"952",2.9,3,2.8,280,"mean",196,462,1,"skew_normal","stomata","Wang et al, 2015",453.177456121137,183.313016879559,-1.59109545512055
"953",2.7,2.7,2.6,279,"mean",195,460,1,"skew_normal","stomata","Wang et al, 2015",450.912601315251,182.420198255289,-1.58409031139033
"954",2.6,NA,NA,285,"mean",200,470,1,"skew_normal","stomata","Wang et al, 2015",461.292340835012,186.238920897439,-1.59683740230791
"955",1.9,NA,NA,280,"mean",196,462,1,"skew_normal","stomata","Wang et al, 2015",453.177456121137,183.313016879559,-1.59109545512055
"956",1,NA,NA,278,"mean",195,459,1,"skew_normal","stomata","Wang et al, 2015",450.590152239759,182.171656975125,-1.59932038969345
"957",97.2,100.5,93.9,1028,"mean",685,1370,1,"skew_normal","stomata","Mays et al, 2015",979.436656690845,347.749424071565,0.175885450746323
"958",117,123,111,796,"mean",531,1060,1,"skew_normal","stomata","Du et al, 2016",755.033697771407,269.03821628528,0.191957383030014
"959",121,125.1,116.8,824,"mean",549,1098,1,"skew_normal","stomata","Du et al, 2016",782.021593287393,279.132207292529,0.189559486804642
"960",121,125.1,116.8,839,"mean",559,1119,1,"skew_normal","stomata","Du et al, 2016",841.546151289471,281.571951300956,-0.0113338581674321
"961",112.6,115.2,110,856,"mean",571,1142,1,"skew_normal","stomata","Du et al, 2016",899.077636936708,290.23453798219,-0.187054351482372
"962",112.6,115.2,110,846,"mean",564,1128,1,"skew_normal","stomata","Du et al, 2016",846.618036258413,283.572260313822,-0.0027315647306851
"963",23.5,24,23,476,"mean",352,600,1,"skew_normal","stomata","Steinthorsdottir et al., 2016a",476.596245043522,124.692477834801,-0.00599308383159908
"964",26.5,27,26,429,"mean",317,541,1,"skew_normal","stomata","Steinthorsdottir et al., 2016a",429.339910272963,112.624689160605,-0.00378262288609812
"965",33.5,33.9,33,409,"mean",303,516,1,"skew_normal","stomata","Steinthorsdottir et al., 2016a",431.59281134519,109.353165519483,-0.261748088302528
"966",34.5,35,33.9,410,"mean",303,517,1,"skew_normal","stomata","Steinthorsdottir et al., 2016a",410.327507716424,107.596809609987,-0.00381491100179757
"967",36,36.5,35.5,365,"mean",270,460,1,"skew_normal","stomata","Steinthorsdottir et al., 2016a",365.559960648714,95.531075726731,-0.00734652546089887
"968",204.9,208.5,201.3,1472,"mean",981,1962,1,"skew_normal","stomata","Wu et al., 2016",1410.45035396007,497.000184502854,0.155811873726361
"969",171.2,174.1,168.3,990,"mean",660,1320,1,"skew_normal","stomata","Wu et al., 2016",990.9518688132,331.840456079364,-0.00359509103051397
"970",171.2,174.1,168.3,954,"mean",636,1272,1,"skew_normal","stomata","Wu et al., 2016",955.034506427451,319.773888124098,-0.00405464640649054
"971",60,62,58,322,"mean",275,645,1,"skew_normal","stomata","Steinthorsdottir et al., 2016b",686.065158297409,292.558188881746,-3.28285364943503
"972",65.5,66,65,418,"mean",363,836,1,"skew_normal","stomata","Steinthorsdottir et al., 2016b",891.637178632947,376.235064865006,-3.46282107193444
"973",65.9,66,65.8,429,"mean",365,858,1,"skew_normal","stomata","Steinthorsdottir et al., 2016b",911.853210610935,389.199586410328,-3.23925776847819
"974",67,68,66,649,"mean",555,1297,1,"skew_normal","stomata","Steinthorsdottir et al., 2016b",1379.51115933597,586.810839780108,-3.28828604809466
"975",23,23,23,516,"median",405,627,1,"skew_normal","stomata","Reichgelt et al., 2016",516.403478844725,111.619332489079,-0.00453048385941052
"976",23,23,22.9,425,"median",372,478,1,"skew_normal","stomata","Reichgelt et al., 2016",425.130576579127,53.2955291025875,-0.00307069052052362
"977",28.5,33.9,23,390,"mean",265,715,1,"skew_normal","stomata","Sun et al., 2017",715.372484638699,320.698046690189,-1.82528746106195
"978",32.98,NA,NA,550,"median",455,645,1,"skew_normal","boron","Pearson et al., 2009 (updated by Anagnostou et al., 2016)",550.316675486466,95.5299601466111,-0.00415468104278308
"979",33.17,NA,NA,710,"median",595,825,1,"skew_normal","boron","Pearson et al., 2009 (updated by Anagnostou et al., 2016)",710.419647484466,115.641656589623,-0.00454814042272507
"980",33.33,NA,NA,890,"median",745,1035,1,"skew_normal","boron","Pearson et al., 2009 (updated by Anagnostou et al., 2016)",890.860563354286,145.810626493928,-0.00739712724454476
"981",33.47,NA,NA,930,"median",770,1090,1,"skew_normal","boron","Pearson et al., 2009 (updated by Anagnostou et al., 2016)",930.466622614945,160.892356923732,-0.00363490037368021
"982",33.59,NA,NA,690,"median",575,805,1,"skew_normal","boron","Pearson et al., 2009 (updated by Anagnostou et al., 2016)",690.30104761516,115.641287191435,-0.00326275250216242
"983",33.96,NA,NA,870,"median",720,1020,1,"skew_normal","boron","Pearson et al., 2009 (updated by Anagnostou et al., 2016)",870.443048372442,150.836601003098,-0.00368134587582745
"984",34.21,NA,NA,960,"median",795,1125,1,"skew_normal","boron","Pearson et al., 2009 (updated by Anagnostou et al., 2016)",960.880600596248,165.921881737523,-0.00665185011037314
"985",34.42,NA,NA,940,"median",760,1120,1,"skew_normal","boron","Pearson et al., 2009 (updated by Anagnostou et al., 2016)",940.470628256908,181.003752397307,-0.00325875885590839
"986",34.63,NA,NA,810,"median",655,965,1,"skew_normal","boron","Pearson et al., 2009 (updated by Anagnostou et al., 2016)",810.558820071611,155.864817200008,-0.00449352464822809
"987",0,NA,NA,266,"mean",254,279,1,"normal","boron","Seki et al., 2010",271.842404620006,13.666336369564,-0.562093045763023
"988",0.46,NA,NA,293,"mean",281,306,1,"normal","boron","Seki et al., 2010",298.842404620006,13.666336369564,-0.562093045763023
"989",0.9,NA,NA,278,"mean",265,290,1,"normal","boron","Seki et al., 2010",272.157595379994,13.666336369564,0.562093045763024
"990",1.5,NA,NA,279,"mean",266,291,1,"normal","boron","Seki et al., 2010",273.157595379945,13.6663363695847,0.562093045768131
"991",2.11,NA,NA,274,"mean",262,287,1,"normal","boron","Seki et al., 2010",279.842404620006,13.666336369564,-0.562093045763029
"992",2.59,NA,NA,258,"mean",246,271,1,"normal","boron","Seki et al., 2010",263.842404620006,13.666336369564,-0.562093045763019
"993",2.79,NA,NA,283,"mean",270,295,1,"normal","boron","Seki et al., 2010",277.157595379994,13.666336369564,0.562093045763036
"994",2.89,NA,NA,399,"mean",386,411,1,"normal","boron","Seki et al., 2010",393.157595379994,13.666336369564,0.56209304576303
"995",2.99,NA,NA,402,"mean",389,414,1,"normal","boron","Seki et al., 2010",396.157595379994,13.666336369564,0.562093045763024
"996",3.05,NA,NA,428,"mean",415,440,1,"normal","boron","Seki et al., 2010",422.157595379994,13.666336369564,0.562093045763031
"997",3.17,NA,NA,336,"mean",324,349,1,"normal","boron","Seki et al., 2010",341.842404620006,13.666336369564,-0.562093045763038
"998",3.5,NA,NA,366,"mean",354,379,1,"normal","boron","Seki et al., 2010",371.842404620006,13.666336369564,-0.562093045763035
"999",1.98,NA,NA,219,"mean",196,245,1,"skew_normal","boron","Bartoli et al., 2011",232.613102285514,27.4812456291801,-0.662833192173383
"1000",2.03,NA,NA,262,"mean",236,291,1,"skew_normal","boron","Bartoli et al., 2011",276.567921175135,30.6127389831682,-0.633358773841212
"1001",2.08,NA,NA,246,"mean",221,274,1,"skew_normal","boron","Bartoli et al., 2011",260.253691718485,29.5698879592142,-0.642621592543697
"1002",2.16,NA,NA,221,"mean",198,247,1,"skew_normal","boron","Bartoli et al., 2011",234.613102285514,27.4812456291801,-0.662833192173382
"1003",2.17,NA,NA,383,"mean",348,423,1,"skew_normal","boron","Bartoli et al., 2011",404.591406768577,42.3137005217231,-0.685720433386233
"1004",2.2,NA,NA,386,"mean",351,427,1,"skew_normal","boron","Bartoli et al., 2011",409.507424038609,43.4254949809601,-0.734383618650767
"1005",2.3,NA,NA,238,"mean",214,265,1,"skew_normal","boron","Bartoli et al., 2011",251.935488357801,28.5260781427505,-0.652427336038874
"1006",2.5,NA,NA,367,"mean",334,407,1,"skew_normal","boron","Bartoli et al., 2011",391.570183284898,42.3916875570181,-0.796374777283152
"1007",2.56,NA,NA,310,"mean",281,344,1,"skew_normal","boron","Bartoli et al., 2011",329.530601409207,36.0124325011938,-0.735976604417298
"1008",2.6,NA,NA,203,"mean",181,227,1,"skew_normal","boron","Bartoli et al., 2011",214.113709617965,25.2600671056001,-0.580215737991605
"1009",2.69,NA,NA,194,"mean",172,217,1,"skew_normal","boron","Bartoli et al., 2011",202.375987023125,23.9642966008143,-0.452082187150968
"1010",2.7,NA,NA,358,"mean",325,396,1,"skew_normal","boron","Bartoli et al., 2011",378.917571246939,40.2167122416922,-0.701007460842552
"1011",2.71,NA,NA,314,"mean",285,348,1,"skew_normal","boron","Bartoli et al., 2011",333.530601409206,36.0124325011937,-0.735976604417295
"1012",2.71,NA,NA,238,"mean",214,266,1,"skew_normal","boron","Bartoli et al., 2011",253.90606533566,29.6519189478363,-0.726610537304846
"1013",2.71,NA,NA,334,"mean",303,370,1,"skew_normal","boron","Bartoli et al., 2011",354.230977297825,38.1164028414699,-0.717682383933087
"1014",2.75,NA,NA,300,"mean",271,333,1,"skew_normal","boron","Bartoli et al., 2011",317.605182794136,34.8982105322122,-0.676786115726185
"1015",2.77,NA,NA,404,"mean",367,446,1,"skew_normal","boron","Bartoli et al., 2011",426.253381458649,44.4076597230513,-0.671634032259432
"1016",2.78,NA,NA,418,"mean",381,462,1,"skew_normal","boron","Bartoli et al., 2011",444.05113457974,46.6218171649241,-0.762352404857332
"1017",2.78,NA,NA,316,"mean",286,350,1,"skew_normal","boron","Bartoli et al., 2011",333.933693457056,35.9445653085734,-0.668281422317569
"1018",2.8,NA,NA,314,"mean",285,349,1,"skew_normal","boron","Bartoli et al., 2011",335.328278083907,37.0921594535559,-0.788810740147737
"1019",2.92,NA,NA,241,"mean",217,269,1,"skew_normal","boron","Bartoli et al., 2011",256.90606533566,29.6519189478363,-0.726610537304846
"1020",3,NA,NA,354,"mean",321,392,1,"skew_normal","boron","Bartoli et al., 2011",374.917571246939,40.2167122416923,-0.701007460842554
"1021",3.07,NA,NA,265,"mean",239,294,1,"skew_normal","boron","Bartoli et al., 2011",279.567921175135,30.6127389831682,-0.633358773841208
"1022",3.08,NA,NA,411,"mean",374,454,1,"skew_normal","boron","Bartoli et al., 2011",435.207784997166,45.5294602604688,-0.719141488926384
"1023",3.1,NA,NA,249,"mean",224,277,1,"skew_normal","boron","Bartoli et al., 2011",263.253691718485,29.5698879592142,-0.642621592543696
"1024",3.16,NA,NA,233,"mean",209,260,1,"skew_normal","boron","Bartoli et al., 2011",246.935488357801,28.5260781427505,-0.652427336038874
"1025",3.22,NA,NA,242,"mean",218,270,1,"skew_normal","boron","Bartoli et al., 2011",257.90606533566,29.6519189478363,-0.726610537304845
"1026",3.24,NA,NA,330,"mean",300,366,1,"skew_normal","boron","Bartoli et al., 2011",351.700333583012,38.1502060046544,-0.778661906368679
"1027",3.26,NA,NA,252,"mean",226,280,1,"skew_normal","boron","Bartoli et al., 2011",264.240871319207,29.4020571477578,-0.545983212461858
"1028",3.32,NA,NA,274,"mean",247,304,1,"skew_normal","boron","Bartoli et al., 2011",288.878367961332,31.6546889673075,-0.624589110717659
"1029",3.4,NA,NA,255,"mean",230,284,1,"skew_normal","boron","Bartoli et al., 2011",271.254026324742,30.7033073910354,-0.71551470276764
"1030",3.41,NA,NA,251,"mean",226,279,1,"skew_normal","boron","Bartoli et al., 2011",265.253691718485,29.5698879592142,-0.642621592543696
"1031",3.47,NA,NA,292,"mean",264,324,1,"skew_normal","boron","Bartoli et al., 2011",309.273125414861,33.8509604173785,-0.685720433386231
"1032",3.54,NA,NA,329,"mean",299,365,1,"skew_normal","boron","Bartoli et al., 2011",350.700333583012,38.1502060046544,-0.778661906368683
"1033",3.59,NA,NA,282,"mean",255,314,1,"skew_normal","boron","Bartoli et al., 2011",300.815267329899,33.9044021652929,-0.756180069695394
"1034",3.72,NA,NA,310,"mean",281,344,1,"skew_normal","boron","Bartoli et al., 2011",329.530601409207,36.0124325011937,-0.735976604417296
"1035",3.79,NA,NA,288,"mean",260,319,1,"skew_normal","boron","Bartoli et al., 2011",303.185207775089,32.6957902981516,-0.616269054625421
"1036",3.87,NA,NA,408,"mean",371,451,1,"skew_normal","boron","Bartoli et al., 2011",432.207784997165,45.5294602604688,-0.719141488926341
"1037",3.96,NA,NA,295,"mean",266,327,1,"skew_normal","boron","Bartoli et al., 2011",310.488602520371,33.736090658335,-0.608360308431067
"1038",4.04,NA,NA,334,"mean",303,371,1,"skew_normal","boron","Bartoli et al., 2011",356.068657669306,39.207189872823,-0.76898982386317
"1039",4.12,NA,NA,394,"mean",358,435,1,"skew_normal","boron","Bartoli et al., 2011",415.92382492936,43.3610421162165,-0.678537438028805
"1040",4.58,NA,NA,425,"mean",387,469,1,"skew_normal","boron","Bartoli et al., 2011",449.553583848715,46.5802738432511,-0.711956626450457
"1041",12.28,NA,NA,190,"mean",172,208,1,"skew_normal","boron","Foster et al., 2012",190.054309212889,18.1003955259881,-0.00376051807248298
"1042",12.72,NA,NA,223,"mean",202,244,1,"skew_normal","boron","Foster et al., 2012",223.060737413123,21.1171204255255,-0.00360482114794122
"1043",13.25,NA,NA,244,"mean",221,267,1,"skew_normal","boron","Foster et al., 2012",244.055639248264,23.1282459931282,-0.0030150880429895
"1044",13.48,NA,NA,243,"mean",220,266,1,"skew_normal","boron","Foster et al., 2012",243.072803080829,23.1282936044527,-0.00394519787345649
"1045",13.72,NA,NA,240,"mean",217,263,1,"skew_normal","boron","Foster et al., 2012",240.265836935161,23.1297058295994,-0.0144057440544907
"1046",13.83,NA,NA,257,"mean",233,282,1,"skew_normal","boron","Foster et al., 2012",265.832501289925,26.014583525924,-0.438346686271626
"1047",14.17,NA,NA,268,"mean",242,295,1,"skew_normal","boron","Foster et al., 2012",277.276747164115,28.0627822472387,-0.426114204712583
"1048",14.31,NA,NA,272,"mean",247,299,1,"skew_normal","boron","Foster et al., 2012",283.964622018747,28.367741298357,-0.553811175724287
"1049",14.8,NA,NA,374,"mean",336,415,1,"skew_normal","boron","Foster et al., 2012",392.085638165441,43.0688917616968,-0.551153577695202
"1050",15.04,NA,NA,332,"mean",297,369,1,"skew_normal","boron","Foster et al., 2012",346.591493161093,38.6834200710025,-0.490523598411807
"1051",15.56,NA,NA,298,"mean",270,328,1,"skew_normal","boron","Foster et al., 2012",310.783364276139,31.4686109095135,-0.531528796357187
"1052",15.87,NA,NA,392,"mean",351,438,1,"skew_normal","boron","Foster et al., 2012",415.544830863845,48.5874708654704,-0.646475717129064
"1053",16.38,NA,NA,225,"mean",204,246,1,"skew_normal","boron","Foster et al., 2012",225.077316172083,21.1171745676755,-0.0045887888287094
"1054",11.8,NA,NA,247,"mean",225,271,1,"skew_normal","boron","Foster et al., 2012",258.113709617964,25.2600671056001,-0.580215737991602
"1055",13.6,NA,NA,232,"mean",211,254,1,"skew_normal","boron","Foster et al., 2012",240.14267920267,22.9382728093049,-0.459619228625433
"1056",14.94,NA,NA,346,"mean",314,378,1,"skew_normal","boron","Foster et al., 2012",346.087981328527,32.178456332543,-0.00342678851797918
"1057",13.7,NA,NA,250,"mean",227,274,1,"normal","boron","Badger et al., 2013a",258.605863257378,24.9897194342512,-0.445006999626121
"1058",13.74,NA,NA,255,"mean",231,279,1,"normal","boron","Badger et al., 2013a",255.082798715041,24.1338941045537,-0.00429990830009972
"1059",13.74,NA,NA,230,"mean",208,251,1,"normal","boron","Badger et al., 2013a",221.85732079733,22.9382728093049,0.459619228625433
"1060",13.77,NA,NA,301,"mean",273,329,1,"normal","boron","Badger et al., 2013a",301.103357924184,28.1562338021817,-0.00460079428185373
"1061",13.79,NA,NA,283,"mean",257,310,1,"normal","boron","Badger et al., 2013a",292.276747164115,28.0627822472387,-0.42611420471259
"1062",13.8,NA,NA,311,"mean",282,340,1,"normal","boron","Badger et al., 2013a",311.108434916196,29.1618185992307,-0.00466034648670674
"1063",15.54,NA,NA,300,"mean",254,357,1,"skew_normal","boron","Greenop et al., 2014",336.364173774267,60.3988863206169,-0.833925082189468
"1064",15.6,NA,NA,442,"mean",371,530,1,"skew_normal","boron","Greenop et al., 2014",498.163670182677,93.2470528044199,-0.834336980313449
"1065",15.61,NA,NA,469,"mean",394,562,1,"skew_normal","boron","Greenop et al., 2014",528.398452131407,98.5444882696702,-0.835094116917072
"1066",15.63,NA,NA,330,"mean",280,391,1,"skew_normal","boron","Greenop et al., 2014",367.906727131918,64.6469266537764,-0.807588569749014
"1067",15.65,NA,NA,294,"mean",248,350,1,"skew_normal","boron","Greenop et al., 2014",328.6680680069,59.3483421223375,-0.803900637238837
"1068",15.69,NA,NA,287,"mean",238,352,1,"skew_normal","boron","Greenop et al., 2014",332.588022225077,68.7102128619553,-0.941610273503209
"1069",15.72,NA,NA,505,"mean",401,682,1,"skew_normal","boron","Greenop et al., 2014",656.898905883465,183.144102751148,-1.28337235030092
"1070",15.76,NA,NA,291,"mean",243,352,1,"skew_normal","boron","Greenop et al., 2014",331.445538087309,64.5991870350027,-0.875136119472308
"1071",15.77,NA,NA,315,"mean",261,384,1,"skew_normal","boron","Greenop et al., 2014",361.104972966054,73.0581804111203,-0.883805593555349
"1072",15.81,NA,NA,520,"mean",432,638,1,"skew_normal","boron","Greenop et al., 2014",603.810714888318,124.661872748908,-0.957754910421168
"1073",15.84,NA,NA,435,"mean",364,527,1,"skew_normal","boron","Greenop et al., 2014",497.652725380892,97.3591397768775,-0.905738962744105
"1074",15.89,NA,NA,281,"mean",237,333,1,"skew_normal","boron","Greenop et al., 2014",311.392918674256,55.0909037207663,-0.750931620354915
"1075",15.95,NA,NA,291,"mean",236,369,1,"skew_normal","boron","Greenop et al., 2014",349.70759086819,82.0956817337751,-1.03886154385437
"1076",15.96,NA,NA,318,"mean",268,379,1,"skew_normal","boron","Greenop et al., 2014",355.906727131918,64.6469266537764,-0.807588569749013
"1077",15.98,NA,NA,595,"mean",496,727,1,"skew_normal","boron","Greenop et al., 2014",688.140912027496,139.496354334939,-0.949295214389441
"1078",15.99,NA,NA,322,"mean",271,387,1,"skew_normal","boron","Greenop et al., 2014",365.275738200659,68.8288356617873,-0.879740724835241
"1079",16.06,NA,NA,293,"mean",247,348,1,"skew_normal","boron","Greenop et al., 2014",325.919432225517,58.2824648019128,-0.77216324889842
"1080",16.12,NA,NA,406,"mean",334,503,1,"skew_normal","boron","Greenop et al., 2014",475.263702549145,102.448440450917,-0.964727904694112
"1081",16.15,NA,NA,309,"mean",261,366,1,"skew_normal","boron","Greenop et al., 2014",342.650096556953,60.3947467221869,-0.759757449824698
"1082",16.18,NA,NA,271,"mean",229,322,1,"skew_normal","boron","Greenop et al., 2014",302.428510720823,54.0494951733644,-0.799478152719213
"1083",16.21,NA,NA,236,"mean",197,287,1,"skew_normal","boron","Greenop et al., 2014",271.14478921063,53.9491491888139,-0.919867420548437
"1084",16.24,NA,NA,477,"mean",390,603,1,"skew_normal","boron","Greenop et al., 2014",573.652659215192,132.398018334389,-1.0682695204503
"1085",16.27,NA,NA,278,"mean",235,328,1,"skew_normal","boron","Greenop et al., 2014",306.184510243206,52.9424957518108,-0.720190654102825
